"n1";"n2";"m1";"m2";"var1";"var2";"skew";"kurt";"Average_m1";"Stdev_m1";"Average_m2";"Stdev_m2";"Average_sd1";"Stdev_sd1";"Average_sd2";"Stdev_sd2";"Average_skew1";"Stdev_skew1";"Average_skew2";"Stdev_skew2";"Average_kurt1";"Stdev_kurt1";"Average_kurt2";"Stdev_kurt2"
"69";20;100;0;0;1;4;0;95,75;-4,36450150619821e-05;0,223698877047868;-0,000669136481068632;0,200000666592063;0,997251260446582;0,819112726484127;3,99678356586537;1,82477634293746;1,54471506019893;2,61434077518534;3,92053861363786;6,00263870493395;0,00365458833550651;1,00306241565176;-0,00421930405364648;1,08633448424349
"70";20;100;0;0;1;16;0;95,75;-0,000917356289190598;0,223919622352665;0,000438122083799451;0,399575959824441;0,997770021846558;0,789944039963219;15,9896235511364;6,6276381115631;1,53458815113425;2,6089348612822;3,95290128525095;6,06546403732884;-0,0011281940186094;1,00172065101935;0,000895084866195748;1,0949868325552
"71";20;100;1;0;1;0,01;0;95,75;1,00091897986479;0,22550201730923;-7,26442704570214e-05;0,0100153299080411;1,01232029776887;2,72047411448761;0,0100169582285141;0,00469369541314372;1,53710771776649;2,59567995573551;3,95664350834877;6,09233946525686;0,00172474185732467;1,00081890559423;-0,000104012201077548;1,09578143061078
"72";20;100;1;0;1;0,0625;0;95,75;1,00016903609492;0,223135269320268;4,56433918674278e-05;0,0249876754363846;0,997700754927742;0,821848108944348;0,0625172438130268;0,0276659879082223;1,53776064375495;2,61355744202719;3,95495931671507;6,06033414894353;0,00257613326121969;1,00126359079269;-0,00162591260255103;1,09471223494182
"73";20;100;1;0;1;0,25;0;95,75;1,00011985193137;0,223026989634942;0,000105017330725501;0,0497179794222327;0,997674076340369;0,879072675825954;0,25000020886425;0,108287935863989;1,53380656213753;2,61843394036668;3,98441635393746;6,11576947144903;0,000245149134416094;1,00221773003332;0,00373089402128039;1,10194991012525
"74";20;100;1;0;1;1;0;95,75;0,999290858154648;0,223699374502061;0,000193347807831593;0,100054061969648;1,00159592298548;0,903639702382267;1,00055935986362;0,449235239184108;1,54561116072997;2,62046673819774;3,96331546458848;6,10084257401788;-0,00381075363551108;1,00352502174754;0,00375490252229677;1,09809001334865
"75";20;100;1;0;1;100;0;95,75;0,999975622589468;0,222605902350862;0,00113774644800413;0,999913249686305;0,996035877925713;0,861341087774831;99,8024235512168;41,9564711164497;1,53287262902419;2,5903513986694;3,9535852633598;6,10937201679201;-0,000379764999383522;0,996948689171629;-0,00299771059589643;1,09459453671946
"76";20;100;1;0;1;4;0;95,75;0,999007010799083;0,224130745794279;0,000160800906552757;0,199871568899717;1,00053405153791;0,851681749572723;4,00585591056475;1,74972739114881;1,5520673469043;2,61599088650595;3,98944134298402;6,22708662734481;-0,000630815018535275;1,00401370637098;-0,00229983890588873;1,10625034978105
"77";20;100;1;0;1;16;0;95,75;1,0006448795331;0,224132389869989;-0,000686819896994195;0,39909588188201;0,997453788901354;0,943036648560699;16,0599312480496;8,76003648793771;1,52721231305497;2,58435756166375;3,97943732354739;6,13013351404024;-0,00022299700030993;0,997253569615598;-0,00271244165373428;1,10021436012951
"78";20;100;2;0;1;0,01;0;95,75;2,0003515927051;0,224023981389786;4,06444878343983e-05;0,00996893966247817;1,00007150448498;0,926058681262572;0,0100033838926167;0,00443463895019533;1,55024204436385;2,60056982844383;3,95151693371686;6,10413911213945;0,00521339914763711;1,00394183763551;0,00992213097078008;1,0958437344274
"79";20;100;2;0;1;0,0625;0;95,75;1,99937022705363;0,223091179631519;-2,50263443104779e-06;0,0250964151012291;0,997203908339208;0,84688554140905;0,0624717377545657;0,02514531676478;1,53891448333062;2,6028885956187;3,96556239753833;6,00143373877943;0,000471846914984613;1,00114102094061;-0,00707482760690881;1,09327899095682
"80";20;100;2;0;1;0,25;0;95,75;1,99962646080286;0,223453715790401;3,41254066339891e-05;0,0500382503815685;1,00159522409263;0,947280145596461;0,249364367540291;0,100272585120223;1,53889827504782;2,60979490427997;3,91658945932207;6,0000520278469;-0,00148142928336941;1,00163977483216;-0,00142381909964725;1,08463545007163
"81";20;100;2;0;1;1;0;95,75;1,99926645798284;0,223605138338896;-0,000242595801870093;0,0996653180504976;1,00028291714621;0,858515122562809;0,998025574932339;0,395395302984794;1,53629198468555;2,61042323725523;3,92276701997061;5,99426365956777;-0,00546049047004087;1,00049871613138;-0,00343330433460136;1,08602482667874
"82";20;100;2;0;1;100;0;95,75;2,00028658793013;0,224182527053816;-0,00154256713198225;1,00032013226394;1,0045966710609;1,73627013531012;100,029673521479;41,1836829308611;1,54301715358983;2,60874731647887;3,96766051378964;6,08854427602073;0,00440196956049582;1,00281447625844;-0,00241108404591131;1,09926793653034
